isbn,title,author,year,publisher,coverMedium,avgRating,ratingCount
0385319851,At Weddings and Wakes,Alice McDermott,1999,Delta Trade Paperbacks,http://images.amazon.com/images/P/0385319851.01.MZZZZZZZ.jpg,7.8,5
0618246967,The Best American Nonrequired Reading 2003 (Best American Nonrequired Reading),Dave Eggers,2003,Houghton Mifflin Company,http://images.amazon.com/images/P/0618246967.01.MZZZZZZZ.jpg,7.8,5
0425120015,Playmates,Robert B. Parker,1996,Berkley Publishing Group,http://images.amazon.com/images/P/0425120015.01.MZZZZZZZ.jpg,7.8,5
0452273404,Two or Three Things I Know for Sure,Dorothy Allison,1996,Plume Books,http://images.amazon.com/images/P/0452273404.01.MZZZZZZZ.jpg,7.8,5
0330491970,Nip 'n' Tuck,Kathy Lette,2002,Pan Macmillan,http://images.amazon.com/images/P/0330491970.01.MZZZZZZZ.jpg,7.8,5
0679757899,"East, West : Stories",SALMAN RUSHDIE,1995,Vintage,http://images.amazon.com/images/P/0679757899.01.MZZZZZZZ.jpg,7.8,5
0590251600,"Dawn and the Impossible Three (Baby-Sitters Club, 5)",Ann M. Martin,1995,Scholastic,http://images.amazon.com/images/P/0590251600.01.MZZZZZZZ.jpg,7.8,5
0451458141,Endurance (Stardoc (Paperback)),S. L. Viehl,2001,Roc,http://images.amazon.com/images/P/0451458141.01.MZZZZZZZ.jpg,7.8,5
0061094226,Choke,Stuart Woods,1996,HarperTorch,http://images.amazon.com/images/P/0061094226.01.MZZZZZZZ.jpg,7.8,5
0553344234,Love Medicine,Louise Erdrich,1989,Bantam Books,http://images.amazon.com/images/P/0553344234.01.MZZZZZZZ.jpg,7.8,5
0790008696,The Whale Rider (Movie Cover Edition),Witi Ihimaera,2002,Reed New Zealand,http://images.amazon.com/images/P/0790008696.01.MZZZZZZZ.jpg,7.8,5
0671004123,Wonderful,Jill Barnett,1997,Pocket,http://images.amazon.com/images/P/0671004123.01.MZZZZZZZ.jpg,7.8,5
0671721542,WHEN THE BOUGH BREAKS,Mercedes Lackey,1993,Baen,http://images.amazon.com/images/P/0671721542.01.MZZZZZZZ.jpg,7.8,5
0679455612,A Lesson Before Dying,Ernest J. Gaines,1997,Alfred A. Knopf,http://images.amazon.com/images/P/0679455612.01.MZZZZZZZ.jpg,7.8,5
0446610526,The Legend,Kathleen Givens,2002,Warner Forever,http://images.amazon.com/images/P/0446610526.01.MZZZZZZZ.jpg,7.8,5
0441203981,Elric of Melnibone (Elric),Michael Moorcock,1996,ACE Charter,http://images.amazon.com/images/P/0441203981.01.MZZZZZZZ.jpg,7.8,5
078688942X,"Myst, The: Book of D'Ni",Rand Miller,1998,Hyperion,http://images.amazon.com/images/P/078688942X.01.MZZZZZZZ.jpg,7.8,5
0440507626,Nitpicker's Guide for Deep Space Nine Trekkers,Phil Farrand,1996,Dell Publishing Company,http://images.amazon.com/images/P/0440507626.01.MZZZZZZZ.jpg,7.8,5
0441006949,"Mariel of Redwall (Redwall, Book 4)",Brian Jacques,2000,Ace Books,http://images.amazon.com/images/P/0441006949.01.MZZZZZZZ.jpg,7.8,5
0440237424,The Best Revenge,STEPHEN WHITE,2003,Dell Publishing,http://images.amazon.com/images/P/0440237424.01.MZZZZZZZ.jpg,7.8,5
0449908585,The Happy Isles of Oceania: Paddling the Pacific,Paul Theroux,1993,Ballantine Books,http://images.amazon.com/images/P/0449908585.01.MZZZZZZZ.jpg,7.8,5
0789402017,Children Just Like Me,Susan Elizabeth Copsey,1995,Dorling Kindersley Publishing,http://images.amazon.com/images/P/0789402017.01.MZZZZZZZ.jpg,7.8,5
0679600213,Out of Africa (Modern Library),ISAK DINESEN,1992,Modern Library,http://images.amazon.com/images/P/0679600213.01.MZZZZZZZ.jpg,7.8,5
1931081727,The Devil You Know,Poppy Z. Brite,2003,Subterranean Press,http://images.amazon.com/images/P/1931081727.01.MZZZZZZZ.jpg,7.8,5
0553258656,House of Spirits,Isabel Allende,1986,Bantam Books,http://images.amazon.com/images/P/0553258656.01.MZZZZZZZ.jpg,7.8,5
0385336403,Cloud of Sparrows,TAKASHI MATSUOKA,2002,Delacorte Press,http://images.amazon.com/images/P/0385336403.01.MZZZZZZZ.jpg,7.8,5
0224018256,Unreliable Memoirs,Clive James,1980,Random House Inc,http://images.amazon.com/images/P/0224018256.01.MZZZZZZZ.jpg,7.8,5
3423078006,Damals War Es Fredrich,Hans Peter Richter,1998,Distribooks Inc,http://images.amazon.com/images/P/3423078006.01.MZZZZZZZ.jpg,7.8,5
0345435257,"Angel Fire East (The Word and the Void Trilogy, Book 3)",Terry Brooks,2000,Del Rey Books,http://images.amazon.com/images/P/0345435257.01.MZZZZZZZ.jpg,7.8,5
1565121570,Yo!,Julia Alvarez,1997,Algonquin Books of Chapel Hill,http://images.amazon.com/images/P/1565121570.01.MZZZZZZZ.jpg,7.8,5
8423325105,NADA,Carmen Laforet,1999,Destino Ediciones,http://images.amazon.com/images/P/8423325105.01.MZZZZZZZ.jpg,7.8,5
0152018018,"A Gathering of Gargoyles: The Darkangel Trilogy, Volume II",Meredith Ann Pierce,1998,Magic Carpet Books,http://images.amazon.com/images/P/0152018018.01.MZZZZZZZ.jpg,7.8,5
0679414614,How We Die: Reflections on Life's Final Chapter,Sherwin B. Nuland,1994,Alfred A. Knopf,http://images.amazon.com/images/P/0679414614.01.MZZZZZZZ.jpg,7.8,5
0671748092,Sugar Cage,Connie Fowler,1993,Washington Square Press,http://images.amazon.com/images/P/0671748092.01.MZZZZZZZ.jpg,7.8,5
0380818078,When It's Perfect (Avon Romantic Treasures),Adele Ashworth,2002,Avon,http://images.amazon.com/images/P/0380818078.01.MZZZZZZZ.jpg,7.8,5
0812566688,Darksong Rising (Spellsong Cycle),L. E. Modesitt,2001,Tor Fantasy,http://images.amazon.com/images/P/0812566688.01.MZZZZZZZ.jpg,7.8,5
0312267568,The Language of Threads: A Novel,Gail Tsukiyama,2000,St. Martin's Press,http://images.amazon.com/images/P/0312267568.01.MZZZZZZZ.jpg,7.8,5
0066211662,"The Bitch in the House : 26 Women Tell the Truth About Sex, Solitude, Work, Motherhood, and Marriage",Cathi Hanauer,2002,William Morrow,http://images.amazon.com/images/P/0066211662.01.MZZZZZZZ.jpg,7.8,5
0425067858,The Labors of Hercules (Hercule Poirot Mysteries (Paperback)),Agatha Christie,2004,Berkley Publishing Group,http://images.amazon.com/images/P/0425067858.01.MZZZZZZZ.jpg,7.8,5
0618219153,Hotel Honolulu: A Novel,Paul Theroux,2002,Mariner Books,http://images.amazon.com/images/P/0618219153.01.MZZZZZZZ.jpg,7.8,5
0385334931,Sometimes I Dream in Italian,Rita Ciresi,2000,Delacorte Press,http://images.amazon.com/images/P/0385334931.01.MZZZZZZZ.jpg,7.8,5
0449001725,"Murder in the House (Capital Crime Series , No 13)",Margaret Truman,1998,Fawcett Books,http://images.amazon.com/images/P/0449001725.01.MZZZZZZZ.jpg,7.8,5
0380793474,Regarding the Fountain (An Avon Camelot Book),Kate Klise,1999,HarperTrophy,http://images.amazon.com/images/P/0380793474.01.MZZZZZZZ.jpg,7.8,5
0060956445,The Monkey Wrench Gang (Perennial Classics),Edward Abbey,2000,Perennial,http://images.amazon.com/images/P/0060956445.01.MZZZZZZZ.jpg,7.8,5
0399146695,Lost and Found,Jayne Ann Krentz,2001,G. P. Putnam's Sons,http://images.amazon.com/images/P/0399146695.01.MZZZZZZZ.jpg,7.8,5
0440505941,The Weekend Novelist,Robert Ray,1994,Dell Publishing Company,http://images.amazon.com/images/P/0440505941.01.MZZZZZZZ.jpg,7.8,5
1575001438,Survivor : The Ultimate Game,Mark Burnett,2000,TV Books,http://images.amazon.com/images/P/1575001438.01.MZZZZZZZ.jpg,7.8,5
0446364789,"Snake, the Crocodile &amp; the Dog, The (Amelia Peabody Mysteries (Paperback))",Elizabeth Peters,1994,Warner Books,http://images.amazon.com/images/P/0446364789.01.MZZZZZZZ.jpg,7.8,5
0671726498,GIFT OF MAGIC : GIFT OF MAGIC,Lois Duncan,1995,Simon Pulse,http://images.amazon.com/images/P/0671726498.01.MZZZZZZZ.jpg,7.8,5
0671689738,SWEET LIAR,Jude Deveraux,1992,Atria,http://images.amazon.com/images/P/0671689738.01.MZZZZZZZ.jpg,7.8,5
0060177241,The Thief of Always: A Fable,Clive Barker,1992,Harpercollins,http://images.amazon.com/images/P/0060177241.01.MZZZZZZZ.jpg,7.8,5
055308576X,Dying for Chocolate (Culinary Mysteries (Hardcover)),Diane Mott Davidson,1992,Bantam Dell Pub Group,http://images.amazon.com/images/P/055308576X.01.MZZZZZZZ.jpg,7.8,5
0842335986,Unspoken (Lineage of Grace Number 4),Francine Rivers,2001,Tyndale House Publishers,http://images.amazon.com/images/P/0842335986.01.MZZZZZZZ.jpg,7.8,5
0451177010,Shaman,Noah Gordon,1993,Signet Book,http://images.amazon.com/images/P/0451177010.01.MZZZZZZZ.jpg,7.8,5
0451159098,Prime Evil: New Stories by the Masters of Modern Horror,Douglas E. Winter,1989,Signet Book,http://images.amazon.com/images/P/0451159098.01.MZZZZZZZ.jpg,7.8,5
0670260770,The Dead Zone,Stephen King,1979,Viking Books,http://images.amazon.com/images/P/0670260770.01.MZZZZZZZ.jpg,7.8,5
1551668130,The Widow,Anne Stuart,2001,Mira,http://images.amazon.com/images/P/1551668130.01.MZZZZZZZ.jpg,7.8,5
044912505X,Cinnamon Skin,John D. MacDonald,1983,Fawcett Books,http://images.amazon.com/images/P/044912505X.01.MZZZZZZZ.jpg,7.8,5
1931514917,Cowboy Bebop # 1,Yutaka Nanten,2002,Tokyopop,http://images.amazon.com/images/P/1931514917.01.MZZZZZZZ.jpg,7.8,5
0446530085,The Bondwoman's Narrative,Hannah Crafts,2002,Warner Books,http://images.amazon.com/images/P/0446530085.01.MZZZZZZZ.jpg,7.8,5
0385482485,"The Gifts of the Jews: How a Tribe of Desert Nomads Changed the Way Everyone Thinks and Feels (Hinges of History, Vol. 2)",Thomas Cahill,1998,Nan A. Talese,http://images.amazon.com/images/P/0385482485.01.MZZZZZZZ.jpg,7.8,5
0380801213,Truly Madly Yours (Avon Light Contemporary Romances),Rachel Gibson,1999,Avon,http://images.amazon.com/images/P/0380801213.01.MZZZZZZZ.jpg,7.8,5
0451406869,The Rake,Mary Jo Putney,1998,Topaz,http://images.amazon.com/images/P/0451406869.01.MZZZZZZZ.jpg,7.8,5
0380700247,The Ghostway,Tony Hillerman,1991,Avon Books,http://images.amazon.com/images/P/0380700247.01.MZZZZZZZ.jpg,7.8,5
2290315095,Le Grand Livre des gnomes,Terry Pratchett,2001,J'ai lu,http://images.amazon.com/images/P/2290315095.01.MZZZZZZZ.jpg,7.8,5
0345376048,The Feast of All Saints,Anne Rice,1992,Ballantine Books,http://images.amazon.com/images/P/0345376048.01.MZZZZZZZ.jpg,7.8,5
1573221503,"My Grandfather's Blessings: Stories of Strength, Refuge, and Belonging",Rachel Naomi Remen,2000,Riverhead Books,http://images.amazon.com/images/P/1573221503.01.MZZZZZZZ.jpg,7.8,5
0140620990,The Christmas Books (Penguin Popular Classics),Charles Dickens,1994,Penguin Books Ltd,http://images.amazon.com/images/P/0140620990.01.MZZZZZZZ.jpg,7.8,5
0156260255,The Diary of Anais Nin: Vol. 1 (1931-1934),Anais Nin,1969,Harvest Books,http://images.amazon.com/images/P/0156260255.01.MZZZZZZZ.jpg,7.8,5
0553574558,To Play the Fool,Laurie R. King,1996,Crimeline,http://images.amazon.com/images/P/0553574558.01.MZZZZZZZ.jpg,7.8,5
0440205506,A Woman of Independent Means,Elizabeth Forsythe Hailey,1990,Dell,http://images.amazon.com/images/P/0440205506.01.MZZZZZZZ.jpg,7.8,5
0380816032,The Big U,Neal Stephenson,2001,Perennial,http://images.amazon.com/images/P/0380816032.01.MZZZZZZZ.jpg,7.8,5
0140430636,Bleak House (English Library),Charles Dickens,1971,Penguin USA,http://images.amazon.com/images/P/0140430636.01.MZZZZZZZ.jpg,7.8,5
0849916550,He Chose The Nails,Max Lucado,2000,W Publishing Group,http://images.amazon.com/images/P/0849916550.01.MZZZZZZZ.jpg,7.8,5
0679742301,Ripley Under Ground (Vintage Crime/Black Lizard),Patricia Highsmith,1992,Vintage Books USA,http://images.amazon.com/images/P/0679742301.01.MZZZZZZZ.jpg,7.8,5
0590427717,Blitzcat,Robert Westall,1994,Scholastic,http://images.amazon.com/images/P/0590427717.01.MZZZZZZZ.jpg,7.8,5
0449906248,Clover,Dori Sanders,1994,Ballantine Books,http://images.amazon.com/images/P/0449906248.01.MZZZZZZZ.jpg,7.8,5
0440153271,The Man With a Load of Mischief,Martha Grimes,1991,Dell Publishing Company,http://images.amazon.com/images/P/0440153271.01.MZZZZZZZ.jpg,7.8,5
0449245004,Reflex,Dick Francis,1982,Fawcett Books,http://images.amazon.com/images/P/0449245004.01.MZZZZZZZ.jpg,7.8,5
0373790775,"Going Too Far: Legal Briefs (Harlequin Blaze, No 73)",Tori Carrington,2003,Harlequin,http://images.amazon.com/images/P/0373790775.01.MZZZZZZZ.jpg,7.8,5
0345365933,Texas Sunrise,FERN MICHAELS,1994,Fawcett,http://images.amazon.com/images/P/0345365933.01.MZZZZZZZ.jpg,7.8,5
0440207835,Dead Irish,John T. Lescroart,1991,Dell,http://images.amazon.com/images/P/0440207835.01.MZZZZZZZ.jpg,7.8,5
0877846391,The Singer,Calvin Miller,1976,InterVarsity Press,http://images.amazon.com/images/P/0877846391.01.MZZZZZZZ.jpg,7.8,5
0449000877,Naked Justice,William Bernhardt,1998,Fawcett Books,http://images.amazon.com/images/P/0449000877.01.MZZZZZZZ.jpg,7.8,5
0679756760,When I Was Puerto Rican,Esmeralda Santiago,1994,Vintage Books USA,http://images.amazon.com/images/P/0679756760.01.MZZZZZZZ.jpg,7.8,5
359615832X,Fremd kÃ?Â¼ssen.,Steffi von Wolff,2003,"Fischer (Tb.), Frankfurt",http://images.amazon.com/images/P/359615832X.01.MZZZZZZZ.jpg,7.8,5
3442352266,Tote lÃ?Â¼gen nicht.,Kathy Reichs,2000,Goldmann,http://images.amazon.com/images/P/3442352266.01.MZZZZZZZ.jpg,7.8,5
0679761047,Snow Country,Yasunari Kawabata,1996,Vintage Books USA,http://images.amazon.com/images/P/0679761047.01.MZZZZZZZ.jpg,7.8,5
0590029738,"Dreams in the Golden Country: The Diary of Zipporah Feldman, a Jewish Immigrant Girl, New York City, 1903 (Dear America)",Kathryn Lasky,1998,Scholastic,http://images.amazon.com/images/P/0590029738.01.MZZZZZZZ.jpg,7.8,5
0373709110,Man Like Mac (Harlequin Super Romance),Fay Robinson,2000,Harlequin,http://images.amazon.com/images/P/0373709110.01.MZZZZZZZ.jpg,7.8,5
0345408918,For Love of the Game,Michael Shaara,1999,Ballantine Books,http://images.amazon.com/images/P/0345408918.01.MZZZZZZZ.jpg,7.8,5
067173914X,BORN ON THE FOURTH OF JULY,Ron Kovic,1990,Pocket,http://images.amazon.com/images/P/067173914X.01.MZZZZZZZ.jpg,7.8,5
0380810239,In a Strange City (Tess Monaghan Mysteries (Paperback)),Laura Lippman,2002,Avon,http://images.amazon.com/images/P/0380810239.01.MZZZZZZZ.jpg,7.8,5
0553273825,Notes to Myself,Hugh Prather,1983,Bantam Books,http://images.amazon.com/images/P/0553273825.01.MZZZZZZZ.jpg,7.8,5
0609600664,Dave Barry Is from Mars and Venus,Dave Barry,1997,Random House Inc,http://images.amazon.com/images/P/0609600664.01.MZZZZZZZ.jpg,7.8,5
0684825406,The BLACK ALBUM,Hanif Kureishi,1996,Scribner,http://images.amazon.com/images/P/0684825406.01.MZZZZZZZ.jpg,7.8,5
0198607024,The Meaning of Everything: The Story of the Oxford English Dictionary,Simon Winchester,2003,Oxford University Press,http://images.amazon.com/images/P/0198607024.01.MZZZZZZZ.jpg,7.8,5
0375422579,Cork Boat,JOHN POLLACK,2004,Pantheon,http://images.amazon.com/images/P/0375422579.01.MZZZZZZZ.jpg,7.8,5
8472232255,LA Insoportable Levedad Del Ser/the Unbearable Lightness of Being,Milan Kundera,1985,Tusquets,http://images.amazon.com/images/P/8472232255.01.MZZZZZZZ.jpg,7.8,5
0486272788,Hamlet (Dover Thrift Editions),William Shakespeare,1992,Dover Publications,http://images.amazon.com/images/P/0486272788.01.MZZZZZZZ.jpg,7.8,5
0316769533,The Catcher in the Rye,J.D. Salinger,1951,"Little, Brown",http://images.amazon.com/images/P/0316769533.01.MZZZZZZZ.jpg,7.8,5
1582341281,Uncle Petros and Goldbach's Conjecture,Apostolos Doxiadis,2001,Faber &amp; Faber,http://images.amazon.com/images/P/1582341281.01.MZZZZZZZ.jpg,7.8,5
0786887583,Napalm &amp; Silly Putty,George Carlin,2002,Hyperion,http://images.amazon.com/images/P/0786887583.01.MZZZZZZZ.jpg,7.8,5
3453021959,Der Fluch. Roman.,Richard Bachman,1985,Heyne,http://images.amazon.com/images/P/3453021959.01.MZZZZZZZ.jpg,7.8,5
051512723X,Basilica,William D. Montalbano,2000,Jove Books,http://images.amazon.com/images/P/051512723X.01.MZZZZZZZ.jpg,7.8,5
0515110752,Happy Are the Peace Makers,Andrew M. Greeley,1993,Jove Books,http://images.amazon.com/images/P/0515110752.01.MZZZZZZZ.jpg,7.8,5
0486419258,The Canterville Ghost and Other Stories (Dover Thrift Editions Series),Oscar Wilde,2001,Dover Publications,http://images.amazon.com/images/P/0486419258.01.MZZZZZZZ.jpg,7.8,5
0380977362,The House of Seven Mabels,Jill Churchill,2002,William Morrow,http://images.amazon.com/images/P/0380977362.01.MZZZZZZZ.jpg,7.8,5
0307118398,Just Me and My Dad (Golden Look-Look Book),Mercer Mayer,1977,Golden Books,http://images.amazon.com/images/P/0307118398.01.MZZZZZZZ.jpg,7.8,5
0345331389,A Princess of Mars (Mars (del Rey Books Numbered)),Edgar Burroughs,1990,Del Rey Books,http://images.amazon.com/images/P/0345331389.01.MZZZZZZZ.jpg,7.8,5
0393051838,The Lost Garden: A Novel,Helen Humphreys,2002,W. W. Norton &amp; Company,http://images.amazon.com/images/P/0393051838.01.MZZZZZZZ.jpg,7.8,5
0553138286,The right stuff,Tom Wolfe,1981,Bantam Books,http://images.amazon.com/images/P/0553138286.01.MZZZZZZZ.jpg,7.8,5
0449148378,If You Believe,Kristin Hannah,1994,Ballantine Books,http://images.amazon.com/images/P/0449148378.01.MZZZZZZZ.jpg,7.8,5
0770422470,Pat of Silver Bush,L. M. Montgomery,1988,Bantam Books,http://images.amazon.com/images/P/0770422470.01.MZZZZZZZ.jpg,7.8,5
0812521501,"People of the Fire (The First North Americans series, Book 2)",Kathleen O'Neal Gear,1991,Tor Books,http://images.amazon.com/images/P/0812521501.01.MZZZZZZZ.jpg,7.8,5
0553297600,The Gap into Vision: Forbidden Knowledge (Forbidden Knowledge),Stephen Donaldson,1992,Bantam,http://images.amazon.com/images/P/0553297600.01.MZZZZZZZ.jpg,7.8,5
0140170502,A Dream of Eagles,Jack Whyte,1994,Penguin Books Ltd,http://images.amazon.com/images/P/0140170502.01.MZZZZZZZ.jpg,7.8,5
0440210895,Coyote,Linda Barnes,1991,Dell,http://images.amazon.com/images/P/0440210895.01.MZZZZZZZ.jpg,7.8,5
0140296131,"A Star Called Henry (Doyle, Roddy, Last Roundup, V. 1.)",Roddy Doyle,2000,Penguin Books,http://images.amazon.com/images/P/0140296131.01.MZZZZZZZ.jpg,7.8,5
0062506838,The Enneagram: Understanding Yourself and the Others In Your Life,Helen Palmer,1991,HarperSanFrancisco,http://images.amazon.com/images/P/0062506838.01.MZZZZZZZ.jpg,7.8,5
345309221X,Die Zauberin von Ruwenda.,Marion Zimmer Bradley,1995,Heyne,http://images.amazon.com/images/P/345309221X.01.MZZZZZZZ.jpg,7.8,5
0425175545,The Best of Sisters in Crime,Marilyn Wallace,2000,Berkley Publishing Group,http://images.amazon.com/images/P/0425175545.01.MZZZZZZZ.jpg,7.8,5
0451627954,Beowulf,Burton Raffel,1995,Mentor Books,http://images.amazon.com/images/P/0451627954.01.MZZZZZZZ.jpg,7.8,5
002040400X,Unexplained Sniglets of the Universe,Rich Hall,1986,Simon &amp; Schuster,http://images.amazon.com/images/P/002040400X.01.MZZZZZZZ.jpg,7.8,5
0553012606,Still life with Woodpecker,Tom Robbins,1980,Bantam Books,http://images.amazon.com/images/P/0553012606.01.MZZZZZZZ.jpg,7.8,5
0786889284,Beyond Recognition,Ridley Pearson,1998,Hyperion,http://images.amazon.com/images/P/0786889284.01.MZZZZZZZ.jpg,7.8,5
0486295060,The War of the Worlds (Dover Thrift Editions),H. G. Wells,1997,Dover Publications,http://images.amazon.com/images/P/0486295060.01.MZZZZZZZ.jpg,7.8,5
0380731592,Balance of Power : A Novel,James Huston,1999,Avon,http://images.amazon.com/images/P/0380731592.01.MZZZZZZZ.jpg,7.8,5
0192834029,Middlemarch (Oxford World's Classics),George Eliot,1998,Oxford University Press,http://images.amazon.com/images/P/0192834029.01.MZZZZZZZ.jpg,7.8,5
0671687948,HOTEL NEW HAMPSHIRE : HOTEL NEW HAMPSHIRE,John Irving,1989,Pocket,http://images.amazon.com/images/P/0671687948.01.MZZZZZZZ.jpg,7.8,5
1569472025,Moab Is My Washpot: An Autobiography,Stephen Fry,2000,Soho Press,http://images.amazon.com/images/P/1569472025.01.MZZZZZZZ.jpg,7.8,5
0440237238,The Edge of Justice,Clinton McKinzie,2003,Dell Publishing Company,http://images.amazon.com/images/P/0440237238.01.MZZZZZZZ.jpg,7.8,5
0140440100,Adventures of Don Quixote (Classics S.),Miguel De Cervantes,1988,Penguin Books,http://images.amazon.com/images/P/0140440100.01.MZZZZZZZ.jpg,7.8,5
0743213165,Candyland : A Novel In Two Parts,Ed McBain,2001,Simon &amp; Schuster,http://images.amazon.com/images/P/0743213165.01.MZZZZZZZ.jpg,7.8,5
0060172096,The Re-Enchantment of Everyday Life,Thomas Moore,1996,Harpercollins,http://images.amazon.com/images/P/0060172096.01.MZZZZZZZ.jpg,7.8,5
0761122745,Non Campus Mentis: World History According to College Students,Anders Henriksson,2001,Workman Publishing,http://images.amazon.com/images/P/0761122745.01.MZZZZZZZ.jpg,7.8,5
0689806469,Shiloh Season,Phyllis Reynolds Naylor,1998,Aladdin,http://images.amazon.com/images/P/0689806469.01.MZZZZZZZ.jpg,7.8,5
0451150317,Firestarter (R),Stephen King,1981,Signet Book,http://images.amazon.com/images/P/0451150317.01.MZZZZZZZ.jpg,7.8,5
0684811529,ZEKE AND NED,Larry McMurtry,1997,Simon &amp; Schuster,http://images.amazon.com/images/P/0684811529.01.MZZZZZZZ.jpg,7.8,5
0886779995,In the Company of Others,Julie E. Czerneda,2001,Daw Books,http://images.amazon.com/images/P/0886779995.01.MZZZZZZZ.jpg,7.8,5
0140186476,Dubliners (Twentieth-Century Classics),James Joyce,1993,Penguin Books,http://images.amazon.com/images/P/0140186476.01.MZZZZZZZ.jpg,7.8,5
